merchant_id,merchant_name,medium,purchase_date,category,status,description
$2a$04$KU3hLTN6Oi/1rNGFgoB6BedxeFbY4sHG8OPGqGlrHV9pYzp0tgjxW,Miboo,balance,05-03-2024,food,pending,Y-find
$2a$04$018QLakwyX4CHxymg6oV6.Xkn0UnK/NZkQc1Pa0COWffI4nEVHbOe,Trudoo,balance,04-06-2023,healthcare,pending,Wrapsafe
$2a$04$6h1vqjZeaBuwmBTooSD0sunmwa/jyQmKBYdhhk6niF6YTdcDrjkPi,Dabshots,balance,23-06-2023,shopping,pending,Ronstring
$2a$04$zwPDKE3nLj0N.efCT4YVXuNZKa3THpOeehbaeBJzRcsJ12tJ32nvi,Wordtune,balance,08-02-2024,shopping,pending,Cookley
$2a$04$ZUiDgRUPffT3GEuNXEGGPe5jUepbkDNWUgji3ht1ITfO1.Cwp7Pbi,Thoughtmix,balance,26-03-2024,shopping,pending,Cardguard
$2a$04$y0MoPsCZpTUATV.Lk34LWO54B62x8tw.WoH87f.WOlIsyTQ4xGWzS,Jetwire,balance,18-11-2023,food,pending,Holdlamis
$2a$04$tRwZ4h8k1m4iEeVMRWOoaOoq/hcl/EDJ9NVQicbgUXOphMZ43F7oO,Youbridge,balance,26-01-2024,food,cancelled,Regrant
$2a$04$JQEo0UqQqhlUU71/BfrXz.CJk.0xm25UiXUlTd4KzhqgnH.mb0qJm,Flashset,balance,18-12-2023,entertainment,pending,Duobam
$2a$04$0gOJojM2P/ES.myrpbLbQ.qbN.jJLWT8x2SmOSd9hYbKG2nfVQHEu,Rhyzio,balance,01-12-2023,healthcare,cancelled,Tampflex
$2a$04$kQyknyd08fquT23/eZzz7O5pY7KoFUv77KmB8yKkWFpRHQhOEp1Nu,Skyvu,balance,01-11-2023,entertainment,cancelled,Sonsing
$2a$04$YP6vhhwStYXCsQUESbeUked3jCoyf8ihQbPL8CdJiq52iItyv1veq,Twitterlist,balance,11-06-2023,shopping,pending,Pannier
$2a$04$/ZwLNe55X8Pzeed5M.AHwOsazXphjjnucXdWzIS0H98AYG.g/Y8qG,Viva,balance,02-02-2024,healthcare,pending,Viva
$2a$04$/W4GvfunE3NiHY5HxBuJ8uUkBZJiZlwUgyZyOYrHPjSQxxRHEjuii,Fiveclub,balance,25-09-2023,healthcare,cancelled,Latlux
$2a$04$DsH3xjB.7roHG85Lg6BIIesUUSslMwdzNtsj07TMthLKZn3MXls1m,Edgewire,balance,13-11-2023,food,completed,Zamit
$2a$04$L8WtL6Ypj8BT6sUVdBKyQeeH7hQ7Mv8aRxIxdgxU4l3OJf1JnEdbC,Pixoboo,rewards,25-03-2024,healthcare,pending,Bytecard
$2a$04$mrYcOwhKKNbnmRR6f/Y6iOaXZCRP8RZvcXWcZX7Wjr02hBtzpsgwS,Tagpad,balance,03-04-2024,food,pending,Hatity
$2a$04$42XnSB6QGOy4shEyOboM4Ow9bajri2CdDqRkP0mJ/NNsRCwZDfsn6,Kare,balance,15-02-2024,food,pending,Quo Lux
$2a$04$SNnHjGts4a.utnEI11rC/e8q/UQQ7/U1C5CIkrLazdAa8Ho7MoBvu,BlogXS,balance,11-08-2023,entertainment,pending,Holdlamis
$2a$04$NJ325UDxij/LBct2N9.zheCZi4dlD6xgUOzFUNotvivVKVN8RAKWi,Gigashots,balance,25-06-2023,food,pending,Vagram
$2a$04$epyU6Kg3dCG4Q2qS0lPjdO2pf8x6znAvOsnqC84YPYusRdZUCO2Fm,Snaptags,balance,10-12-2023,food,pending,Cardguard
$2a$04$b4UsA8hUSygRQ8hV7BQzp.UMb0IMWHFdtBci7dhlRjIzMfHIzifzS,Tazz,rewards,30-11-2023,shopping,pending,Ronstring
$2a$04$MrGmi5k3tRwfIWhf6CbszeAhlfqi416xchqioPGIvcJWvppSIzvbe,Feednation,balance,13-09-2023,healthcare,pending,Flowdesk
$2a$04$0Kef5V27NRKjl1OfZgwxTuki5wnvWBERKgxnm8DieY9ECET/3LkHa,Jabbercube,balance,20-06-2023,shopping,pending,Tempsoft
$2a$04$G1TBdD1aFW21MeFuNGJl0eCjpVizK2cEXwsT4WPjJFZ9QSJtWqMA6,Mymm,balance,13-04-2024,shopping,pending,Cardguard
$2a$04$JFrv7nW0Njr/owONUhhYbObA5coQLIzn9.1/w7Uu5Q4hyacS1OGwK,Rhybox,balance,21-10-2023,food,pending,Biodex
$2a$04$w1yPubkr.qYnaR2S/F3TXunayRC.R1nCYm.nBAsnwZ4PNdscYHkC.,Youtags,rewards,06-06-2023,healthcare,pending,Wrapsafe
$2a$04$EjSDsIRFbhFTpSPhhO1T8eoR7hz9JZM5vWqARpieOwHGqJUNEMeDO,Wikivu,balance,13-08-2023,food,pending,Zamit
$2a$04$QDpe4K1aHZn.WKSfS1hvjef5kr5G77PhtVxNaNVK2QCX.xzZCz5GK,Kamba,balance,20-01-2024,food,cancelled,Bigtax
$2a$04$O05Nx6Cou.afEnnIgN7EeOeBGyd3GTzq5LdLcJDghamIdKn3DMDmS,Ntags,balance,11-09-2023,healthcare,pending,Alpha
$2a$04$rklf1yI/7TgV02IiCWqgl.1wJh68fSoviXcMM7KCrFR2s4wrxY9Xm,Wikizz,balance,02-04-2024,food,pending,Biodex
$2a$04$vcR2A6AIWXv4xuUaBp/Um.keXdPOQwz7SoErMwAo5UWjDq6fq/dwW,Babbleopia,rewards,22-02-2024,entertainment,pending,Toughjoyfax
$2a$04$RAfXQ18OzF.r8g.2yAz/feu4OOVcj5ZAz30tB4bQRCpFVSTgt52dC,Pixonyx,balance,22-03-2024,shopping,pending,Zathin
$2a$04$RFT7BLNYHSpyoEeKWb8R3uzGvpgg2WDR3cZESTGRKp6gpFU3AFtTa,Eabox,balance,01-03-2024,entertainment,pending,Job
$2a$04$tO2jSd25CFKbd/4QSj1/4uRzA0D459CONWYFc93mQdHmZhLzLmB4m,Zoomcast,balance,06-05-2023,food,pending,Temp
$2a$04$SPSN.mYRxNvh4Wh.INotYOxOtHg/ev4v.Y3Zjc6NXUt/Lk8wXE8zC,Dabvine,balance,17-06-2023,food,pending,Lotlux
$2a$04$432EagFrVESfvF1Fzu5Lh.CEbBOcaymwIRGwWnDnjEbp8IaTWpyFe,Gabtune,rewards,16-03-2024,shopping,pending,Greenlam
$2a$04$YNAJMZpZ9OyJzYIhiDDdDuEe/qa/I4akHnu6EcsiiP3vmYq/bfJJa,Zoomlounge,balance,12-04-2024,healthcare,cancelled,Lotstring
$2a$04$C11oRfZzawGMRmYWTCfoqOJcYhjBQOsaHUyNjx.gwnCJeZ8AFGfQi,Tekfly,balance,12-02-2024,entertainment,pending,Y-Solowarm
$2a$04$9iBH5QLEAiDi1lMzyKYZ7eubKX/9W/t.hsVfIa3AJhtYvlGEV.q3W,Livefish,balance,25-06-2023,healthcare,pending,Domainer
$2a$04$kvVO5tP1nqFx486D5PVZ1O01Ce82CyOVwCX7booHj8c0ngeglHuLS,Meemm,balance,16-08-2023,entertainment,pending,Viva
$2a$04$.xvGWS0gPK1vOaUVZ9OSHeDZ4CZj8XwvJGM1crvMglLDRjAZF9YTu,Chatterbridge,balance,21-07-2023,shopping,pending,Bitchip
$2a$04$Xn9KT33x52TJjOn.1Mwou.xBgNjkxM3yyqJJsAadh0qC.q7jboLM.,Edgepulse,rewards,03-02-2024,food,pending,Greenlam
$2a$04$bskbLBzxgk4ctbA4leNc7Oh6PXtoDUfnz6my5nI4m4ArJLHmagknS,Roomm,balance,21-01-2024,food,pending,Prodder
$2a$04$2VkE2YHB/PFbqAYanUQYQerhWKDQcJJ5tFxqC9mXsDa7tioZaBFsW,Meezzy,balance,03-05-2023,entertainment,pending,Latlux
$2a$04$PFFR1yF7Wu9vsoV65bVib.2aNfaJI.n3.1eHllHd2b7WAMDyXoOhi,Bubbletube,balance,22-02-2024,healthcare,pending,Overhold
$2a$04$CqQZJF2w/JWwsqw4f0rSFO1ki.oKMn9xeqrhwukLzFczD9eeeMkNG,Oba,balance,18-12-2023,entertainment,pending,Span
$2a$04$D9GSSXlZIaFxyCN1hkg6TODv/KJqLrlvrvBfUJDwhWKD1269tR8hK,Shufflester,balance,23-04-2023,food,completed,Tampflex
$2a$04$S2TtU4PRAC7EaDOdLaZqtu1Z8SLkbLN.xiXfkRFH3HAyGcRoe7hNq,Photolist,balance,16-05-2023,food,pending,Transcof
$2a$04$bl5JDQQZZy4H.5h1Dg6wc.kmU8MkQMU39h27PiPqrCU2CMIug60vq,Npath,balance,08-07-2023,healthcare,pending,Stim
$2a$04$6teGWin/VEYcpf1nhhyVYeGTtN8DpT2p1V1wvoiux/pDEkByXewuK,Oyoloo,balance,15-11-2023,food,pending,Kanlam
$2a$04$ztgxNFNC7Q4fsDrqUIVmZeG7aEMX4X7IaiRv1xxR2PYEyt3dA5itG,Livefish,balance,27-09-2023,healthcare,pending,Sub-Ex
$2a$04$5rxnD/UjLjO2nY5Lnh1CbOhr68F3SCANtTGyh8r6/MuBK7kWHH/Uy,Digitube,balance,06-07-2023,food,pending,Domainer
$2a$04$j0ZxCHRMW03Sm..JNxRChO7fjMfnbt96H.BCRFSRbx/oil2rkEgAG,Wikibox,balance,05-06-2023,entertainment,pending,Prodder
$2a$04$3.KeLL4iSZ2dlSsQpwD5eecfVN1OPyg20JahtUFAjXxfMmqITPYyK,Livetube,balance,19-02-2024,food,pending,Alphazap
$2a$04$Eu3IyoTplMezzHBel2Wuhey16jhoEQtNBf37UT42mtaOtDNVE7XoG,Flipopia,balance,18-10-2023,food,pending,Ronstring
$2a$04$4ZEotunCjpMlCcZgfDesDePx5g6JmD32QNfZ7HTJjrfVQ652PD2cC,Zoombox,balance,20-06-2023,entertainment,pending,Home Ing
$2a$04$7E5T8EfFQOcvIOIVRWegg.eJOHYvjl/jRj6SctnvduhgDB84a3ewC,Yadel,balance,11-12-2023,food,pending,Duobam
$2a$04$Y8e9mw2E7VtU7TF3ggTLoev2mAFpSmWkwe8QfvyyN7csorpU7m/J.,Meezzy,balance,01-12-2023,entertainment,pending,Pannier
$2a$04$tsgocUoYcbCdxNBpTIeym.ThkaPimkRa8ekP.edqh5oeE3i.xuzgS,Trilia,balance,31-10-2023,food,pending,Bigtax
$2a$04$g0mSYhIWKaAAIRBlz6i4WOf73LQa4eeqLjwgFUvEzgltzcvYJZGXy,Yakidoo,balance,17-04-2024,food,pending,Temp
$2a$04$91lJqPFg/qDCmItoG9MCaulOqnB5VZNTCMd8QL5qqi0tE4vhNDtiy,Avamba,balance,02-05-2023,entertainment,pending,Wrapsafe
$2a$04$i75Kg2tnHtN6j0kFhcemaeR.M1a8FmJD4QX1oGTBkVq96cCFpWft6,Quinu,rewards,05-11-2023,food,pending,Lotstring
$2a$04$PN6Se.K5cjQ6Ijyu3GLb2utHxJ7aw68RGHTy2lEEBNiEjA5maUe4y,Trilia,balance,12-08-2023,entertainment,pending,Zoolab
$2a$04$ZIwPvs4RbsMQrWmUX1MXA.PQSDAABwAbY13a1gdWGTgLBL9/RepVi,Yakijo,balance,29-07-2023,food,pending,Bitchip
$2a$04$0F.LaMhvYotkLibfqIH0wOSNtccyn6WSc2zkAx4COUDWh4c4LBqwW,Linkbuzz,balance,27-06-2023,food,pending,Zaam-Dox
$2a$04$trIj.3YpjCLpxTzpef.A9ugf.NBqFut4pPMOoeEza/A3ux135XWCe,Feedbug,balance,18-09-2023,entertainment,pending,Namfix
$2a$04$RWjkWg8q204AEPZkdFeDiOyuxv/uFDNa/Tzp2RPlBEarpDoz2DXbm,Realfire,balance,15-06-2023,food,pending,Zathin
$2a$04$pMmMmzWpZVzlPhRmR2HlGei1sdzikpgHxyMxw6IePq1P.G/O64JS.,Quatz,balance,18-09-2023,shopping,pending,Tampflex
$2a$04$wi/quQGgD6QHL/XGHGoT/uZmb85lraXWeyXrHZF7n.k9bb.gvwZiS,Ozu,balance,25-06-2023,shopping,pending,Veribet
$2a$04$AtmIjhMCVyTCjvYRmIbEzu6hjHe6ovBqvHBTQtFLCFFh19p2B1yY2,Skyndu,balance,11-12-2023,food,pending,Bytecard
$2a$04$6SikoD2f8PjlwnxDepYmFeXk2ZvTAILnKyF19ftxchScw2ciYChc2,Podcat,balance,17-02-2024,healthcare,pending,Tres-Zap
$2a$04$r6yOiEFQJrZAKq8NuBAFsuXiJ9M4om8sELHiUnhonDfT0aSIpWmoC,Aibox,balance,14-04-2024,food,pending,Lotstring
$2a$04$TYuJ9eS52chs8ENsB0UC6.k/OHYSJLAhygDVCffmWwX0WTGwWU8cS,Youspan,balance,14-02-2024,entertainment,pending,Tresom
$2a$04$EFGwhYOFlsvsG9qgi8D5ROHswIpcwDgoYTVPXmcz8nenE6xY/MIPa,Trilia,balance,03-07-2023,food,pending,Matsoft
$2a$04$IVqY88yFlGQI9cX7GiyCu..JT4AIDiaN/RRQaEUc/cJ2JHUDnw2OK,Avavee,balance,26-04-2023,food,pending,Rank
$2a$04$ZT17DUfAeOMD6GLDZZoaUeY7oNRnlPQ2cVyqKbwi2fUoV2rMjqny2,Dabfeed,balance,04-02-2024,entertainment,completed,Prodder
$2a$04$PDMxcShnTeoYF9cixyAKZ.zeBimqpcFViAgTAl4TQUrLQKu5l5yAq,Thoughtblab,balance,24-12-2023,entertainment,pending,Y-Solowarm
$2a$04$MNZYGIxIg3l2lyRm2XwhaOACZR4ovKBiQzvAAHLSw8s/lYvjRkCW.,Buzzdog,balance,17-01-2024,healthcare,pending,Fix San
$2a$04$T9yh8559ep8C4fX44GkX7eS9c9.w.tjGKSxEa4ilvdvqvS9tvH9u2,Meembee,balance,22-09-2023,healthcare,pending,Stronghold
$2a$04$hEba4gxg0ZwdRinlaX.TkefTHeJ6nLGqVS/KGUon/.wogTD4G3e6.,Lazzy,balance,06-12-2023,food,pending,Konklux
$2a$04$HPOJ6Tc1QOVFESVbsSrG4.m1Ms9.RowSwXoTUa6im6g/RMhoS8FSO,Yakitri,balance,29-06-2023,food,pending,Home Ing
$2a$04$dxmBeTfrqmJMD3FHqSGNYelp8Kp1NmXXZo8p2WRxYRYO7HHx9yjQe,Yadel,balance,22-06-2023,shopping,pending,Duobam
$2a$04$vIQDpG1uzl0IGlEbB69mQOzIngoL.hJ/5BCWb4sKyWUXrw.RhTa7S,Realpoint,balance,22-11-2023,shopping,pending,Home Ing
$2a$04$BgAEEFlJaHIipZzgkQy27OKhkt4ucKuid6DI5jSlOjB1T/XMVFo0a,Bubbletube,balance,31-08-2023,shopping,pending,Latlux
$2a$04$s0w76khCr7EOSlkAJexOf.bz/N/Mueb9fyxfazF78nTxR8FkGmk9e,Flipbug,balance,12-10-2023,shopping,pending,Cardify
$2a$04$SrFv6L6WMHxKe7w2ieW2xuwWVYukhKRizUHKZaU9R3vccKZ/ZRFCq,Cogidoo,balance,10-04-2024,shopping,completed,Vagram
$2a$04$u0taQEjjtgE/pYQIoAZvHOFyxtEpYJMZnCKnPGfFvlDKNSU5oyX0C,Skidoo,balance,06-06-2023,food,pending,Keylex
$2a$04$ilj7412tQAXns/hWCBCaXuga9pr4/oh.s.Myd6cvYVw6JjUmn4bqu,Wikibox,rewards,28-09-2023,food,cancelled,Bitchip
$2a$04$Vz.I0R2h0COrvBd1u.l10uQmfhnZoXoBknw4OYeL7/dpOdiHQsX6O,Riffwire,balance,07-12-2023,food,pending,Konklab
$2a$04$BUedGCrdgUQGnkiqzKfMIuMrAgf0UAz6xc.xhJ6vtkeROVH0rdIt.,Quimm,balance,19-12-2023,entertainment,pending,Y-find
$2a$04$56HDytM1EUxKXCjP/ZyEaeflnVGDd0IYLhlVprjJBBHGwqBp0o0Bq,Jabbersphere,balance,25-01-2024,food,pending,Domainer
$2a$04$H.sIauVO9Su/U92je64S1.qd80vMCfhmCrZk7qJ7b/ZoenU00cLSu,Fiveclub,balance,04-05-2023,food,pending,Aerified
$2a$04$xeF2wgXE0jJy9w5OE0Fgpe5jz1H.q.24A3eXd2qb.rRtsHo9z24da,Thoughtbeat,balance,04-05-2023,entertainment,pending,Prodder
$2a$04$6Jg4RTMvRhde9nlOUiSYwusXRe4baScxp1essX7Kzi5dytR1F4iA2,Tagcat,balance,28-09-2023,entertainment,pending,Alphazap
$2a$04$BA5RKa2TOVFEQ.sk64eTcu59xGxxgLDj.FDOvQ486mvkdl4a0p.Iu,Yacero,rewards,11-07-2023,entertainment,pending,Bitchip
$2a$04$iS.aDpFVOcXh8Sfudz0f6urx/zLKi8lWial7dMgflLm.zZ96MMqOa,Centidel,balance,31-08-2023,food,pending,Veribet
$2a$04$EE/PUZX4Ncfn/Uue7VaQReTQYlCg1ZLOayK0.kcR62QQKcpUbxQUm,Jabbertype,balance,22-11-2023,food,pending,Konklux
$2a$04$Nd4QzP8fg8AQwGc/dBYlMelZFXnoBovQj6d.sLJ.lyhndTm8RDto6,Wordware,balance,18-01-2024,shopping,pending,Hatity
$2a$04$2LCsTEnUX85ZJWFvJVKzGOoUzOoWjVYTMXT/t2hGFSiw.n2VQElxu,Eadel,balance,13-05-2023,shopping,pending,Bitwolf
$2a$04$gUJ1L0gBpW21Z20gGZtC2O/QVMZyD8OloK6oGskuzvDZMF2fwpHki,Voonder,balance,29-03-2024,shopping,pending,Span
$2a$04$1zY4tjuVCa.bgplAdcyVK.E.vPxNw83IZY/WU0CvtXrpXRSVv3N9q,Buzzster,balance,22-09-2023,entertainment,pending,Tampflex
$2a$04$l8X9e.Fyqd5Vvh6/oYVZ9ex1MJn0EE3viy/TYklPEqIo9ZfbA0zlS,Thoughtstorm,balance,04-06-2023,entertainment,pending,Viva
$2a$04$/R2WjJ/bNeUzT7vDSkZ8o.O25OZWaCMIIlZaw9zH2hgiMjn9C0lzG,Trunyx,balance,20-10-2023,shopping,pending,Fix San
$2a$04$v72Kfd9q1O2Dc.GOjryKc.Eu/nMV0Om2EPVTNyOx5m6HUmHLukI6q,Rhyzio,balance,30-12-2023,shopping,pending,Gembucket
$2a$04$8oqaAcbnuacZxZBeHxiGeuIqhXV4HKFmpO/Ka/Hu0hDZqPLHbN7dy,Lazzy,balance,07-09-2023,food,pending,It
$2a$04$c46.Ng1lc4Gg/lWws3uqPeZyv7xXt2oPl2WSebZifdFhYRWMNyHbK,Photobean,balance,06-03-2024,healthcare,pending,Zoolab
$2a$04$yhLQpGouMe3pKfcJ5mKNF.jXncV2mAvIDV2J4Bg0GKFG1hNFeWLRO,Jaxspan,balance,25-11-2023,food,pending,Alpha
$2a$04$OpRjxQFBfEzeln.rVE6tnOxV4O9pWaHa.xaORpnIN7dTJhPqa3JUq,Eayo,balance,12-03-2024,food,cancelled,Job
$2a$04$qIyrGEHiL.MVUUaXB6rO5uVw/va/.2eTQWSz08ZGO4GGj6T/HJEUu,Quimm,balance,16-01-2024,entertainment,pending,Bamity
$2a$04$Mx/M3jtSKFd1YXDrWPr0IOaS0pYTA88Gr5nkhMp3h03oU414p.92e,Rhynyx,balance,17-10-2023,entertainment,pending,Cardify
$2a$04$AxavIhCgNVgn6FtQdHqqWunXu1vjjn8Yil2eQVaWsyPMJwTg/mcuS,Vinder,balance,10-02-2024,food,pending,Voyatouch
$2a$04$dJW0SZdLOdtWsMhyoixz.eHde/HbkMPvslOYZIysuWSrW9dbC7YtC,Quimm,rewards,01-01-2024,food,pending,Stim
$2a$04$LlrTYalLHQZIv.6uzs/0S.bi22yuJdrG6dU7D7rhnhDxTHw4XrO6i,Quatz,balance,03-06-2023,shopping,pending,Greenlam
$2a$04$YMGpY4sN5P7UBAHR7tOe7esI1ReX11T5jc7cu6mTD61NqaYL8J2lK,Zoonoodle,balance,30-12-2023,food,pending,Tampflex
$2a$04$NoHrVIUGNtFdMjS.SOfTrOCzRoubgfAe2NsDc5DfB5fsGEOXVfgbi,Twinte,balance,29-04-2023,healthcare,pending,Bitchip
$2a$04$sOWfeWiCQ3BOt.2XWPYDLe8Wol2CnrzAjyGhhY911R8R15PVSCss.,Vipe,balance,26-02-2024,food,cancelled,Subin
$2a$04$35Csndd6Wr.UmG5bF3Qrv.Vea5Izv9zzNZUJDswXP8GoFcY7TQY8C,Trupe,balance,19-08-2023,food,pending,Voyatouch
$2a$04$WMAJbYPaXaCPoRxZUZ7R.OcQW0q3f7Xav6tyt6SDnhcno3JMUd6OW,Tagfeed,balance,17-10-2023,entertainment,pending,Alphazap
$2a$04$Zz0sRCioWD1IMt/9C1yivubIbKV/sRHujlxBC0g6YxSS/tXUmYRyS,Abata,balance,04-04-2024,entertainment,pending,Tin
$2a$04$RBKTbvM7nnHelWsRHT5KIuzPe2ia1X3v.75PihXsCd/apvmmWtLRy,Photofeed,balance,18-01-2024,entertainment,completed,Treeflex
$2a$04$HYRuLbkCwjm5UilLDbjpR.0U4BgwlgP9KcoSFDvsRk5uPdWpvIoqa,Yombu,balance,07-10-2023,healthcare,pending,Hatity
$2a$04$2brgkSDlV3PVAEL5vtaXQ.EKJyCsJwJGgkgwSXf2XdQn5PikNRFam,Oyope,balance,26-10-2023,healthcare,pending,Bytecard
$2a$04$ehG4UlZabgGn/14VtGd3yeNfhP8ymeA9tzuB5EgqxvySSUXvo3N1y,Talane,balance,01-09-2023,healthcare,pending,Tres-Zap
$2a$04$gpHjJfkZu8Ip1rx/68RqKOwQ13rrgo3Q/KPNcQblj8vFf9YSXut.i,Jatri,balance,09-09-2023,healthcare,pending,Tresom
$2a$04$pd7p2DDMV4rM3Bg3fdsrYeRCS71hxOP57AjJIuKVtDmTEeeY7r8n6,Linktype,balance,11-02-2024,food,cancelled,Alpha
$2a$04$AgCPs5DOYeTTCxWXL2eGmOMq2s49SQxIrOqpGqwYmfR1aHKcd9JG6,Bubbletube,balance,25-04-2023,food,pending,Flexidy
$2a$04$HZ0kbxK3gTRNl00j3XWJS..AFxPvf3NF7sNjB3DBMZXjVqrCEcCay,Dabtype,balance,02-03-2024,entertainment,pending,Cardguard
$2a$04$Sv/CCA8eI3alkGl56/1LR.vWhuq5xyYhHdXZHjZgeCsoK/ZA61WpK,Layo,balance,25-12-2023,entertainment,pending,Quo Lux
$2a$04$yR3qj1dGcyMGXQ8MSCZ4Y.Hi7.M0rsEQ7wvpUFheQ8beQgUhhzQR2,Yozio,balance,07-05-2023,food,pending,Bamity
$2a$04$uY30W8c/l4ghxqUDrHjy7ej34U6QrirZ4Lg7V2i3mVXTSnf9RZk6S,Wikizz,balance,11-10-2023,food,pending,Y-Solowarm
$2a$04$6ghobZFUT9W4SHUHOmL1cuTAIdXOyX/dKdUp9HhABpo9/Jnb2h/nG,Tagopia,balance,19-08-2023,food,pending,Fixflex
$2a$04$YyuMQ4QB8ED/lrZ0D.GGOu6A7UqGTM9.bMumkUXj6Y/XnM/C7UYVa,Cogilith,balance,02-10-2023,food,completed,Y-find
$2a$04$81FTKI9UEvU4ikNVTtoY7OKv3u0iqdNYKq4ZRcgk9SujwTS5/2l4a,Jabberbean,balance,17-03-2024,shopping,pending,Andalax
$2a$04$J8X/PHWUXEOgXlfl331iWe7Oyo6FDFuasnYV5qYWkmUxF5zrk7vT2,Twiyo,balance,20-03-2024,shopping,pending,Regrant
$2a$04$g0rulhRF9MusCBJ4Zb28reIq.O4uR0ZG8jAGxr8G3RgltYDbNG6Ky,Tagchat,balance,05-11-2023,shopping,pending,Rank
$2a$04$MkXuFzRspYL437dQuibK9ecrx8mZd/TwwoCius5I8JsgS5uOcT2em,Brainlounge,rewards,09-01-2024,shopping,pending,Zathin
$2a$04$6KyvYhmuWZAaWTmaIHrvIOIxDo2K4U0hPuxkbLaX0DoFSxbT9ycoW,Bluezoom,balance,20-04-2023,healthcare,pending,Treeflex
$2a$04$VD.x4HwW8EDjxbUoVl/QKOhyMPpELN049fHejdshH7NhlHMiTXzuW,Demimbu,balance,11-05-2023,healthcare,pending,Quo Lux
$2a$04$grWAgH3z6vi7hjUhJAAaLeRwfBm0pTylLoRi92cb4WkP4hmO8fnC2,Jamia,balance,03-04-2024,food,pending,Mat Lam Tam
$2a$04$pzVoydlml1zhoVI40V6F.O3VGdI8VBTqIxrNfkkZFXrcjTq.0X/xK,Tambee,balance,28-01-2024,entertainment,pending,Fix San
$2a$04$QvWbMbB0wiWx9MvgD2bpZuaoitrlNsi1iHkgfLAAW//NE7C2tvWcC,Aivee,balance,02-03-2024,entertainment,pending,Bytecard
$2a$04$CGvrtOTT6vMuX0mg/W2Qa.n/Hxt7xZzZ8waieLfmVRmdx9Ji.5nVa,Bubblemix,balance,14-07-2023,entertainment,pending,Domainer
$2a$04$vMMUAQ34qUmA/HQq53OnGe506CEKPnDQ3GraPtDpmUQjQ6CUgj4Cm,Flipbug,balance,03-08-2023,food,pending,Biodex
$2a$04$WFjH7uuRYgucaM/SV5xhLuwalptO..LY2qQlgLf3za2tXHdxR0oym,JumpXS,balance,20-08-2023,shopping,pending,Ventosanzap
$2a$04$SOdFyhoaEvgfryIHJ7/1HeWZls7QX7y1keK0lKgPGmBly53UDblxu,Shuffletag,rewards,30-06-2023,food,pending,Tresom
$2a$04$ywqLq9EQnERaq7Cb7JZpZunDAlhsXMwZ4bGkMaA8lQAthwTCCfd4a,Twinder,balance,25-07-2023,food,pending,Quo Lux
$2a$04$V/jjIcFBvBfeFAy.vsYtquYrloiOZub.bjKBsLS6SfKultBRiActu,Tazz,balance,03-05-2023,healthcare,pending,Zontrax
$2a$04$IC85rWR0UKubPfoBhvQPgemytIQobRiJUyFndExRmnFJbbyBCwyBi,Oloo,balance,06-07-2023,shopping,pending,Bitwolf
$2a$04$rxEGJmrK7JbiFtJo5i1ISexXNTHXV0KK2FVoSVYq54gUmqz36FoMK,Janyx,balance,19-01-2024,food,pending,Ventosanzap
$2a$04$61jos.gwEqzGZMyWS/U.FuJQ9rN3/2YoXBMHINI4/JjGT3K0lLop2,Gigazoom,rewards,15-11-2023,food,pending,Lotlux
$2a$04$YfNfd3gInuPS8x/YOKJNfufVAu4BX7WyHnjPQrjMYX4BYe0ma1uka,Thoughtmix,balance,20-05-2023,food,pending,Cardguard
$2a$04$EYUIQGdqrl9iOfvaJ6cl2.avy3gjc3H7mwGhEptzKsdvMvCod0czO,Realcube,balance,05-07-2023,entertainment,pending,Aerified
$2a$04$OurgxmCviktqAy6/x1z29u3PhGWPak4nfFcKstVIDg62ZVOb/gmIu,Buzzdog,balance,22-04-2023,food,pending,Y-find
$2a$04$bX5WB2vuD/Jhz/tZlnwjkuJbp7VeZ7kKbwPXx74YrsilfPyimh.aS,Trilia,balance,23-12-2023,food,pending,Aerified
$2a$04$Gbif9VZQ.PK8UdyFgSeaROSAkUQQlhrpCXztSEmlTVQ6in/RtiRSO,Thoughtbridge,rewards,11-10-2023,food,pending,Voltsillam
$2a$04$4fwKziV/7TYd3rKxal6oYuqec/qmEG9nnWXonNhYSNpB8yQ6FMh.2,Buzzbean,rewards,07-06-2023,entertainment,pending,Lotlux
$2a$04$FrKyK4M9PmLD9H5jgb9/ner6y6DgGyHGeWJ4ZNq/JpkL.hbEt344e,Skyba,balance,28-04-2023,food,pending,Solarbreeze
$2a$04$HSuWrAzOSPyLeWYIKUv8reizfUbV75SCSX9thyTgyViBlC3kEWqFG,Wikizz,balance,09-06-2023,food,pending,Konklab
$2a$04$oYaF8kkBaMxn7YVSBR/o7.Ch2Rl6t2UqSWxhKCvdRHEEhDjf7ofp2,Twinder,balance,06-02-2024,entertainment,pending,Bamity
$2a$04$dvzVurN/6DhPEecXibLkX.oWfx8BWbQw0ZofsXo67mTmWpeLNgFW2,Twitterwire,balance,01-02-2024,food,pending,Zoolab
$2a$04$7VsUyfhsDzzbW6OadZaf8.gQawu.JjTJefzJdqXLV4koWCVCEHwe.,Devpulse,balance,21-06-2023,healthcare,pending,Wrapsafe
$2a$04$Rv6d3agvH/U2X8KVnTQwS.u9F7O/Q/2rsFIRKhAXadP2uTE93t7wC,Zoombox,balance,11-06-2023,food,pending,Toughjoyfax
